2019/09/16 03:05:52 ...dules/setting/log.go:269:newLogService() [I] Gitea Log Mode: File(File:info)
2019/09/16 03:05:52 ...les/setting/cache.go:45:newCacheService() [I] Cache Service Enabled
2019/09/16 03:05:52 ...s/setting/session.go:44:newSessionService() [I] Session Service Enabled
2019/09/16 03:05:52 routers/init.go:49:initDBEngine() [I] Beginning ORM engine initialization.
2019/09/16 03:05:52 routers/init.go:51:initDBEngine() [I] ORM engine initialization attempt #1/10...
2019/09/16 03:05:52 ...-xorm/xorm/engine.go:330:Ping() [I] PING DATABASE sqlite3
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? []interface {}{"version"} - took: 39.089µs
2019/09/16 03:05:52 .../xorm/session_raw.go:194:exec() [I] [SQL] CREATE TABLE IF NOT EXISTS `version` (`id` INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, `version` INTEGER NULL) - took: 2.900403ms
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:260:IsColumnExist() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? and ((sql like '%`id`%') or (sql like '%[id]%')) [version]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:260:IsColumnExist() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? and ((sql like '%`version`%') or (sql like '%[version]%')) [version]
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `version` FROM `version` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 20.838µs
2019/09/16 03:05:52 .../xorm/session_raw.go:194:exec() [I] [SQL] INSERT INTO `version` (`version`) VALUES (?) []interface {}{94} - took: 2.532121ms
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 47.098µs
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT * FROM `org_user` LEFT JOIN `user` ON `org_user`.org_id=`user`.id WHERE (`org_user`.uid=?) ORDER BY `user`.`name` ASC []interface {}{1} - took: 136.029µs
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `lower_name`, `name`, `description`, `website`, `original_url`, `default_branch`, `num_watches`, `num_stars`, `num_forks`, `num_issues`, `num_closed_issues`, `num_pulls`, `num_closed_pulls`, `num_milestones`, `num_closed_milestones`, `is_private`, `is_empty`, `is_archived`, `is_mirror`, `is_fork`, `fork_id`, `size`, `is_fsck_enabled`, `close_issues_via_commit_in_any_branch`, `topics`, `avatar`, `created_unix`, `updated_unix` FROM `repository` WHERE (owner_id = ?) AND (is_mirror = ?) []interface {}{1, true} - took: 87.173µs
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `user_id`, `op_type`, `act_user_id`, `repo_id`, `comment_id`, `is_deleted`, `ref_name`, `is_private`, `content`, `created_unix` FROM `action` WHERE user_id=? AND is_deleted=? ORDER BY `id` DESC LIMIT 20 []interface {}{1, false} - took: 44.493µs
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `org_user` WHERE (uid=?) []interface {}{1} - took: 61.631µs
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 135.175µs
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `lower_name`=? LIMIT 1 []interface {}{"admin1"} - took: 74.797µs
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT strftime('%s', strftime('%Y-%m-%d', created_unix, 'unixepoch')) AS timestamp, count(user_id) as contributions FROM `action` WHERE (user_id = ?) AND (created_unix > ?) AND (act_user_id = ?) GROUP BY timestamp ORDER BY timestamp []interface {}{1, 1537067186, 1} - took: 73.977µs
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 106.755µs
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `repository` WHERE (owner_id=? OR (((repository.id IN (SELECT repo_id FROM `access` WHERE access.user_id = ?)) OR id IN (SELECT `team_repo`.repo_id FROM team_repo INNER JOIN team_user ON `team_user`.team_id = `team_repo`.team_id WHERE `team_user`.uid=?)) AND owner_id<>?)) []interface {}{1, 1, 1, 1} - took: 83.979µs
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `lower_name`, `name`, `description`, `website`, `original_url`, `default_branch`, `num_watches`, `num_stars`, `num_forks`, `num_issues`, `num_closed_issues`, `num_pulls`, `num_closed_pulls`, `num_milestones`, `num_closed_milestones`, `is_private`, `is_empty`, `is_archived`, `is_mirror`, `is_fork`, `fork_id`, `size`, `is_fsck_enabled`, `close_issues_via_commit_in_any_branch`, `topics`, `avatar`, `created_unix`, `updated_unix` FROM `repository` WHERE (owner_id=? OR (((repository.id IN (SELECT repo_id FROM `access` WHERE access.user_id = ?)) OR id IN (SELECT `team_repo`.repo_id FROM team_repo INNER JOIN team_user ON `team_user`.team_id = `team_repo`.team_id WHERE `team_user`.uid=?)) AND owner_id<>?)) ORDER BY updated_unix DESC LIMIT 15 []interface {}{1, 1, 1, 1} - took: 100.646µs
2019/09/16 03:06:38 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 138.172µs
2019/09/16 03:06:38 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 54.315µs
2019/09/16 03:06:38 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `lower_name`=? LIMIT 1 []interface {}{"admin1"} - took: 65.797µs
2019/09/16 03:06:38 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `uid`, `uri`, `show` FROM `user_open_id` WHERE (uid=?) ORDER BY `id` ASC []interface {}{1} - took: 36.959µs
2019/09/16 03:06:38 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT * FROM `user` INNER JOIN `org_user` ON `org_user`.org_id=`user`.id WHERE (`org_user`.uid=?) ORDER BY `user`.`name` ASC []interface {}{1} - took: 133.06µs
2019/09/16 03:06:38 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `repository` WHERE owner_id=? []interface {}{1} - took: 30.41µs
2019/09/16 03:06:38 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `lower_name`, `name`, `description`, `website`, `original_url`, `default_branch`, `num_watches`, `num_stars`, `num_forks`, `num_issues`, `num_closed_issues`, `num_pulls`, `num_closed_pulls`, `num_milestones`, `num_closed_milestones`, `is_private`, `is_empty`, `is_archived`, `is_mirror`, `is_fork`, `fork_id`, `size`, `is_fsck_enabled`, `close_issues_via_commit_in_any_branch`, `topics`, `avatar`, `created_unix`, `updated_unix` FROM `repository` WHERE owner_id=? ORDER BY updated_unix DESC LIMIT 15 []interface {}{1} - took: 56.204µs
2019/09/16 03:06:40 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 137.109µs
2019/09/16 03:06:40 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 47.547µs
2019/09/16 03:06:42 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 135.465µs
2019/09/16 03:06:42 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 46.445µs
2019/09/16 03:06:42 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` WHERE (owner_id = ?) []interface {}{1} - took: 49.919µs
2019/09/16 03:06:42 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `key_id`, `primary_key_id`, `content`, `created_unix`, `expired_unix`, `added_unix`, `emails`, `can_sign`, `can_encrypt_comms`, `can_encrypt_storage`, `can_certify` FROM `gpg_key` WHERE (owner_id=? AND primary_key_id='') []interface {}{1} - took: 53.312µs
2019/09/16 03:06:57 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 177.484µs
2019/09/16 03:06:57 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 69.796µs
2019/09/16 03:06:57 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` WHERE `fingerprint`=? LIMIT 1 []interface {}{"SHA256:RZmjnRbycRyzkl47PhL3XKMoUvhOR6ND+wnzmoa0tPo"} - took: 50.197µs
2019/09/16 03:06:57 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` WHERE (owner_id = ? AND name = ?) LIMIT 1 []interface {}{1, "bparees@thinkpad"} - took: 36.788µs
2019/09/16 03:06:57 .../xorm/session_raw.go:178:exec() [I] [SQL] INSERT INTO `public_key` (`owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix`) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?) []interface {}{1, "bparees@thinkpad", "SHA256:RZmjnRbycRyzkl47PhL3XKMoUvhOR6ND+wnzmoa0tPo", "ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABgQCiRy7tb+apaP2P2eVWFNPwccIG9E7apPcPSjfD7zNA3hZA5D+7tK3aumB2jPEYCabIhTPuJSYKt4PIbnvrerzZk8MbWyqI8sThpkHY8eZEAeNBlfc/q36wt1mZa/nMXAOAFq5l+T+0N00Or/19jpXsuK8shiMJAL4Ua5+lIRcAL1PbqVSHnxy+MNb3hkLVFVgyxnfr79ZQz83YfFJZQN92ocBc1bJZjSOqG5aCvRW8pIqF/w0QCfdUKAVDuXYyyAkOenlZCuOmp0TmupAcbqfUGngj07PEhOPARQXVFrRSgH2UqL/rTQpif1Z6vW+L6hW/S5ZRQMWM7G4tJ2qdXUs4DDToSaUNqnJRfjtNTgqOESN7/YBG/ScoiOZbOw3qcm+FS0+57pYT+ThveJzV/iL1Fc4d3iclmkiXTFluBk8Pm2CHq3RxSpyBjC41SHD54eTCr529MJAP5mavxUXeSv+rlfRuFa2iut9PYG82zox2qw52rnhQHXlyVAE9VR1wdSE= bparees@thinkpad", 2, 1, 0, 1568603217, 1568603217} - took: 225.545µs
2019/09/16 03:06:57 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 136.134µs
2019/09/16 03:06:57 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 46.033µs
2019/09/16 03:06:57 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` WHERE (owner_id = ?) []interface {}{1} - took: 50.33µs
2019/09/16 03:06:57 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `key_id`, `primary_key_id`, `content`, `created_unix`, `expired_unix`, `added_unix`, `emails`, `can_sign`, `can_encrypt_comms`, `can_encrypt_storage`, `can_certify` FROM `gpg_key` WHERE (owner_id=? AND primary_key_id='') []interface {}{1} - took: 39.251µs
2019/09/16 03:07:05 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 117.135µs
2019/09/16 03:07:05 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 47.064µs
2019/09/16 03:07:05 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT * FROM `user` INNER JOIN `team_user` ON `team_user`.org_id=`user`.id INNER JOIN `team` ON `team`.id=`team_user`.team_id WHERE (`team_user`.uid=?) AND (`team`.authorize=?) ORDER BY `updated_unix` DESC, `user`.`name` ASC []interface {}{1, 4} - took: 186.5µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 144.435µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 47.495µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT * FROM `user` INNER JOIN `team_user` ON `team_user`.org_id=`user`.id INNER JOIN `team` ON `team`.id=`team_user`.team_id WHERE (`team_user`.uid=?) AND (`team`.authorize=?) ORDER BY `updated_unix` DESC, `user`.`name` ASC []interface {}{1, 4} - took: 192.833µs
2019/09/16 03:07:16 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `lower_name`, `name`, `description`, `website`, `original_url`, `default_branch`, `num_watches`, `num_stars`, `num_forks`, `num_issues`, `num_closed_issues`, `num_pulls`, `num_closed_pulls`, `num_milestones`, `num_closed_milestones`, `is_private`, `is_empty`, `is_archived`, `is_mirror`, `is_fork`, `fork_id`, `size`, `is_fsck_enabled`, `close_issues_via_commit_in_any_branch`, `topics`, `avatar`, `created_unix`, `updated_unix` FROM `repository` WHERE `owner_id`=? AND `lower_name`=? LIMIT 1 []interface {}{1, "test"} - took: 103.192µs
2019/09/16 03:07:16 .../xorm/session_raw.go:178:exec() [I] [SQL] INSERT INTO `repository` (`owner_id`, `lower_name`, `name`, `description`, `website`, `original_url`, `default_branch`, `num_watches`, `num_stars`, `num_forks`, `num_issues`, `num_closed_issues`, `num_pulls`, `num_closed_pulls`, `num_milestones`, `num_closed_milestones`, `is_private`, `is_empty`, `is_archived`, `is_mirror`, `is_fork`, `fork_id`, `size`, `is_fsck_enabled`, `close_issues_via_commit_in_any_branch`, `topics`, `avatar`, `created_unix`, `updated_unix`) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) []interface {}{1, "test", "test", "", "", "", "", 0, 0, 0, 0, 0, 0, 0, 0, 0, true, false, false, false, false, 0, 0, true, false, "null", "", 1568603236, 1568603236} - took: 340.282µs
2019/09/16 03:07:16 .../xorm/session_raw.go:178:exec() [I] [SQL] DELETE FROM `repo_redirect` WHERE `owner_id`=? AND `lower_name`=? []interface {}{1, "test"} - took: 32.117µs
2019/09/16 03:07:16 .../xorm/session_raw.go:178:exec() [I] [SQL] INSERT INTO `repo_unit` (`repo_id`, `type`, `config`, `created_unix`) VALUES (?, ?, ?, ?),(?, ?, ?, ?),(?, ?, ?, ?),(?, ?, ?, ?),(?, ?, ?, ?) []interface {}{1, 1, interface {}(nil), 1568603236, 1, 2, "{\"EnableTimetracker\":true,\"AllowOnlyContributorsToTrackTime\":true,\"EnableDependencies\":true}", 1568603236, 1, 3, "{\"IgnoreWhitespaceConflicts\":false,\"AllowMerge\":true,\"AllowRebase\":true,\"AllowRebaseMerge\":true,\"AllowSquash\":true}", 1568603236, 1, 4, interface {}(nil), 1568603236, 1, 5, interface {}(nil), 1568603236} - took: 104.296µs
2019/09/16 03:07:16 .../xorm/session_raw.go:178:exec() [I] [SQL] UPDATE `user` SET `last_repo_visibility` = ?, `updated_unix` = ? WHERE `id`=? []interface {}{true, 1568603236, 1} - took: 83.505µs
2019/09/16 03:07:16 .../xorm/session_raw.go:178:exec() [I] [SQL] UPDATE `user` SET `updated_unix` = ?, `num_repos` = `num_repos` + ? WHERE `id`=? []interface {}{1568603236, 1, 1} - took: 51.613µs
2019/09/16 03:07:16 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `repo_id`, `user_id`, `mode` FROM `collaboration` WHERE `repo_id`=? []interface {}{1} - took: 31.504µs
2019/09/16 03:07:16 .../xorm/session_raw.go:178:exec() [I] [SQL] DELETE FROM `access` WHERE `repo_id`=? []interface {}{1} - took: 26.082µs
2019/09/16 03:07:16 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `user_id`, `repo_id` FROM `watch` WHERE `user_id`=? AND `repo_id`=? LIMIT 1 []interface {}{1, 1} - took: 25.154µs
2019/09/16 03:07:16 .../xorm/session_raw.go:178:exec() [I] [SQL] INSERT INTO `watch` (`user_id`, `repo_id`) VALUES (?, ?) []interface {}{1, 1} - took: 63.911µs
2019/09/16 03:07:16 .../xorm/session_raw.go:178:exec() [I] [SQL] UPDATE `repository` SET num_watches = num_watches + 1 WHERE id = ? []interface {}{1} - took: 36.333µs
2019/09/16 03:07:16 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT * FROM `watch` INNER JOIN `user` ON `user`.id = `watch`.user_id WHERE (`watch`.repo_id=?) AND (`user`.is_active=?) AND (`user`.prohibit_login=?) []interface {}{1, true, false} - took: 169.725µs
2019/09/16 03:07:16 .../xorm/session_raw.go:178:exec() [I] [SQL] INSERT INTO `action` (`user_id`, `op_type`, `act_user_id`, `repo_id`, `comment_id`, `is_deleted`, `ref_name`, `is_private`, `content`, `created_unix`) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?) []interface {}{1, 1, 1, 1, 0, false, "", true, "", 1568603236} - took: 123.194µs
2019/09/16 03:07:16 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `repo_id`, `org_id`, `url`, `signature`, `http_method`, `content_type`, `secret`, `events`, `is_ssl`, `is_active`, `hook_task_type`, `meta`, `last_status`, `created_unix`, `updated_unix` FROM `webhook` WHERE (repo_id=? AND org_id=?) []interface {}{0, 0} - took: 56.353µs
2019/09/16 03:07:16 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `lower_name`, `name`, `description`, `website`, `original_url`, `default_branch`, `num_watches`, `num_stars`, `num_forks`, `num_issues`, `num_closed_issues`, `num_pulls`, `num_closed_pulls`, `num_milestones`, `num_closed_milestones`, `is_private`, `is_empty`, `is_archived`, `is_mirror`, `is_fork`, `fork_id`, `size`, `is_fsck_enabled`, `close_issues_via_commit_in_any_branch`, `topics`, `avatar`, `created_unix`, `updated_unix` FROM `repository` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 64.877µs
2019/09/16 03:07:16 .../xorm/session_raw.go:178:exec() [I] [SQL] UPDATE `repository` SET `owner_id` = ?, `lower_name` = ?, `name` = ?, `description` = ?, `website` = ?, `original_url` = ?, `default_branch` = ?, `num_watches` = ?, `num_stars` = ?, `num_forks` = ?, `num_issues` = ?, `num_closed_issues` = ?, `num_pulls` = ?, `num_closed_pulls` = ?, `num_milestones` = ?, `num_closed_milestones` = ?, `is_private` = ?, `is_empty` = ?, `is_archived` = ?, `is_mirror` = ?, `is_fork` = ?, `fork_id` = ?, `size` = ?, `is_fsck_enabled` = ?, `close_issues_via_commit_in_any_branch` = ?, `topics` = ?, `avatar` = ?, `updated_unix` = ? WHERE `id`=? []interface {}{1, "test", "test", "", "", "", "master", 1, 0, 0, 0, 0, 0, 0, 0, 0, true, true, false, false, false, 0, 0, true, false, "null", "", 1568603236, 1} - took: 71.145µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 121.494µs
